,country_id,latitude_x,longitude_x,brightness,scan,track,acq_date_x,acq_time_x,satellite,instrument,confidence,version,bright_t31,frp,daynight,acq_datetime,acq_datetime_th,acq_year_x,acq_month_x,acq_day_x,acq_hour_x,acq_minute_x,nearest_index,longitude_y,latitude_y,weather.id,weather.main,weather.description,weather.icon,base,main.temp,main.feels_like,main.pressure,main.humidity,main.temp_min,main.temp_max,main.sea_level,main.grnd_level,visibility,wind.speed,wind.deg,wind.gust,clouds.all,rain.1h,snow.1h,dt,acq_date_y,acq_time_y,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,timezone,id,name,cod
0,THA,16.25453,102.07751,310.48,3.16,1.68,2025-03-27,19:21:00,Aqua,MODIS,80,6.1NRT,290.71,44.06,N,2025-03-27 19:21:00,2025-03-28 02:21:00+07:00,2025,3,28,2,21,704,102.0315,15.8068,804,Clouds,overcast clouds,04n,stations,302.76,302.62,1003,42,302.76,302.76,1003,976,10000,3.2,252,6.91,95,,,2025-03-28 01:06:50+07:00,2025-03-28,01:06:50,2.0,2073065.0,TH,1743117005,1743161021,25200,1611407,Chaiyaphum,200
1,THA,17.09465,101.71175,303.78,3.47,1.75,2025-03-27,19:21:00,Aqua,MODIS,57,6.1NRT,292.86,25.32,N,2025-03-27 19:21:00,2025-03-28 02:21:00+07:00,2025,3,28,2,21,3149,102.426,17.2218,803,Clouds,broken clouds,04n,stations,301.61,300.94,1002,36,301.61,301.61,1002,973,10000,1.59,198,1.69,57,,,2025-03-28 01:06:57+07:00,2025-03-28,01:06:57,2.0,2034106.0,TH,1743116890,1743160947,25200,1608269,Nong Bua Lamphu,200
2,THA,16.2534,102.08438,309.56,3.16,1.68,2025-03-27,19:21:00,Aqua,MODIS,78,6.1NRT,290.85,40.26,N,2025-03-27 19:21:00,2025-03-28 02:21:00+07:00,2025,3,28,2,21,704,102.0315,15.8068,804,Clouds,overcast clouds,04n,stations,302.76,302.62,1003,42,302.76,302.76,1003,976,10000,3.2,252,6.91,95,,,2025-03-28 01:06:50+07:00,2025-03-28,01:06:50,2.0,2073065.0,TH,1743117005,1743161021,25200,1611407,Chaiyaphum,200
3,THA,16.23932,102.07933,306.22,3.16,1.68,2025-03-27,19:21:00,Aqua,MODIS,67,6.1NRT,290.38,30.71,N,2025-03-27 19:21:00,2025-03-28 02:21:00+07:00,2025,3,28,2,21,704,102.0315,15.8068,804,Clouds,overcast clouds,04n,stations,302.76,302.62,1003,42,302.76,302.76,1003,976,10000,3.2,252,6.91,95,,,2025-03-28 01:06:50+07:00,2025-03-28,01:06:50,2.0,2073065.0,TH,1743117005,1743161021,25200,1611407,Chaiyaphum,200
4,THA,19.45405,100.56052,310.83,2.73,1.58,2025-03-28,03:28:00,Terra,MODIS,61,6.1NRT,297.41,28.27,D,2025-03-28 03:28:00,2025-03-28 10:28:00+07:00,2025,3,28,10,28,33,100.2024,19.2149,804,Clouds,overcast clouds,04n,stations,294.4,293.49,1003,35,294.4,294.4,1003,951,10000,1.64,156,1.74,88,,,2025-03-28 01:06:53+07:00,2025-03-28,01:06:53,,,TH,1743117394,1743161510,25200,1607758,Phayao,200
5,THA,19.45886,100.53445,316.0,2.71,1.58,2025-03-28,03:28:00,Terra,MODIS,71,6.1NRT,298.49,43.84,D,2025-03-28 03:28:00,2025-03-28 10:28:00+07:00,2025,3,28,10,28,33,100.2024,19.2149,804,Clouds,overcast clouds,04n,stations,294.4,293.49,1003,35,294.4,294.4,1003,951,10000,1.64,156,1.74,88,,,2025-03-28 01:06:53+07:00,2025-03-28,01:06:53,,,TH,1743117394,1743161510,25200,1607758,Phayao,200
6,THA,19.46471,100.5436,315.08,2.71,1.58,2025-03-28,03:28:00,Terra,MODIS,69,6.1NRT,298.54,39.24,D,2025-03-28 03:28:00,2025-03-28 10:28:00+07:00,2025,3,28,10,28,33,100.2024,19.2149,804,Clouds,overcast clouds,04n,stations,294.4,293.49,1003,35,294.4,294.4,1003,951,10000,1.64,156,1.74,88,,,2025-03-28 01:06:53+07:00,2025-03-28,01:06:53,,,TH,1743117394,1743161510,25200,1607758,Phayao,200
7,THA,19.47333,98.03783,309.05,1.75,1.3,2025-03-28,03:28:00,Terra,MODIS,49,6.1NRT,296.34,12.68,D,2025-03-28 03:28:00,2025-03-28 10:28:00+07:00,2025,3,28,10,28,1584,97.9654,19.302,803,Clouds,broken clouds,04n,stations,295.32,294.66,1006,41,295.32,295.32,1006,938,10000,0.69,93,0.67,80,,,2025-03-28 01:06:55+07:00,2025-03-28,01:06:55,,,TH,1743117929,1743162049,25200,1152222,Mae Hong Son,200
8,THA,14.08426,100.64633,320.35,3.57,1.77,2025-03-28,03:30:00,Terra,MODIS,69,6.1NRT,297.34,57.8,D,2025-03-28 03:30:00,2025-03-28 10:30:00+07:00,2025,3,28,10,30,386,100.534,14.0204,803,Clouds,broken clouds,04d,stations,305.91,309.82,1011,53,305.91,306.49,1011,1011,10000,2.56,127,2.9,83,,,2025-03-31 10:41:06+07:00,2025-03-31,10:41:06,2.0,2093772.0,TH,1743376463,1743420569,25200,1607983,Pathum Thani,200
9,THA,14.07963,100.65222,321.68,3.57,1.77,2025-03-28,03:30:00,Terra,MODIS,71,6.1NRT,297.11,64.02,D,2025-03-28 03:30:00,2025-03-28 10:30:00+07:00,2025,3,28,10,30,386,100.534,14.0204,803,Clouds,broken clouds,04d,stations,305.91,309.82,1011,53,305.91,306.49,1011,1011,10000,2.56,127,2.9,83,,,2025-03-31 10:41:06+07:00,2025-03-31,10:41:06,2.0,2093772.0,TH,1743376463,1743420569,25200,1607983,Pathum Thani,200
10,THA,18.83684,97.83549,308.37,1.74,1.29,2025-03-28,03:30:00,Terra,MODIS,41,6.1NRT,297.32,10.17,D,2025-03-28 03:30:00,2025-03-28 10:30:00+07:00,2025,3,28,10,30,1584,97.9654,19.302,803,Clouds,broken clouds,04n,stations,295.32,294.66,1006,41,295.32,295.32,1006,938,10000,0.69,93,0.67,80,,,2025-03-28 01:06:55+07:00,2025-03-28,01:06:55,,,TH,1743117929,1743162049,25200,1152222,Mae Hong Son,200
11,THA,18.66673,98.68597,313.36,2.03,1.39,2025-03-28,03:30:00,Terra,MODIS,63,6.1NRT,298.63,19.41,D,2025-03-28 03:30:00,2025-03-28 10:30:00+07:00,2025,3,28,10,30,13,98.9853,18.7883,801,Clouds,few clouds,02n,stations,297.35,296.84,1004,39,297.35,297.35,1004,958,7000,0.51,0,,20,,,2025-03-28 01:06:51+07:00,2025-03-28,01:06:51,1.0,9244.0,TH,1743117692,1743161796,25200,1153671,Chiang Mai,200
12,THA,18.4123,97.47105,317.49,1.67,1.27,2025-03-28,03:30:00,Terra,MODIS,69,6.1NRT,301.4,18.4,D,2025-03-28 03:30:00,2025-03-28 10:30:00+07:00,2025,3,28,10,30,1584,97.9654,19.302,803,Clouds,broken clouds,04n,stations,295.32,294.66,1006,41,295.32,295.32,1006,938,10000,0.69,93,0.67,80,,,2025-03-28 01:06:55+07:00,2025-03-28,01:06:55,,,TH,1743117929,1743162049,25200,1152222,Mae Hong Son,200
13,THA,18.4099,97.48525,328.28,1.67,1.27,2025-03-28,03:30:00,Terra,MODIS,82,6.1NRT,300.56,43.51,D,2025-03-28 03:30:00,2025-03-28 10:30:00+07:00,2025,3,28,10,30,1584,97.9654,19.302,803,Clouds,broken clouds,04n,stations,295.32,294.66,1006,41,295.32,295.32,1006,938,10000,0.69,93,0.67,80,,,2025-03-28 01:06:55+07:00,2025-03-28,01:06:55,,,TH,1743117929,1743162049,25200,1152222,Mae Hong Son,200
14,THA,18.38428,97.70547,314.38,1.74,1.29,2025-03-28,03:30:00,Terra,MODIS,63,6.1NRT,298.94,15.5,D,2025-03-28 03:30:00,2025-03-28 10:30:00+07:00,2025,3,28,10,30,1584,97.9654,19.302,803,Clouds,broken clouds,04n,stations,295.32,294.66,1006,41,295.32,295.32,1006,938,10000,0.69,93,0.67,80,,,2025-03-28 01:06:55+07:00,2025-03-28,01:06:55,,,TH,1743117929,1743162049,25200,1152222,Mae Hong Son,200
15,THA,18.25754,97.90817,313.63,1.81,1.32,2025-03-28,03:30:00,Terra,MODIS,60,6.1NRT,299.28,15.35,D,2025-03-28 03:30:00,2025-03-28 10:30:00+07:00,2025,3,28,10,30,1584,97.9654,19.302,803,Clouds,broken clouds,04n,stations,295.32,294.66,1006,41,295.32,295.32,1006,938,10000,0.69,93,0.67,80,,,2025-03-28 01:06:55+07:00,2025-03-28,01:06:55,,,TH,1743117929,1743162049,25200,1152222,Mae Hong Son,200
16,THA,18.152,98.45248,319.39,2.0,1.38,2025-03-28,03:30:00,Terra,MODIS,67,6.1NRT,300.09,29.99,D,2025-03-28 03:30:00,2025-03-28 10:30:00+07:00,2025,3,28,10,30,1055,99.0087,18.5745,803,Clouds,broken clouds,04n,stations,296.8,296.32,1004,42,296.8,296.8,1004,965,10000,1.28,228,1.69,79,,,2025-03-28 01:06:56+07:00,2025-03-28,01:06:56,2.0,2041617.0,TH,1743117690,1743161787,25200,1152468,Lamphun,200
17,THA,18.83536,97.84154,309.53,1.74,1.29,2025-03-28,03:30:00,Terra,MODIS,52,6.1NRT,297.23,11.43,D,2025-03-28 03:30:00,2025-03-28 10:30:00+07:00,2025,3,28,10,30,1584,97.9654,19.302,803,Clouds,broken clouds,04n,stations,295.32,294.66,1006,41,295.32,295.32,1006,938,10000,0.69,93,0.67,80,,,2025-03-28 01:06:55+07:00,2025-03-28,01:06:55,,,TH,1743117929,1743162049,25200,1152222,Mae Hong Son,200
18,THA,18.00296,97.96559,312.84,1.85,1.33,2025-03-28,03:30:00,Terra,MODIS,55,6.1NRT,296.9,16.19,D,2025-03-28 03:30:00,2025-03-28 10:30:00+07:00,2025,3,28,10,30,1055,99.0087,18.5745,803,Clouds,broken clouds,04n,stations,296.8,296.32,1004,42,296.8,296.8,1004,965,10000,1.28,228,1.69,79,,,2025-03-28 01:06:56+07:00,2025-03-28,01:06:56,2.0,2041617.0,TH,1743117690,1743161787,25200,1152468,Lamphun,200
19,THA,14.86417,98.28904,310.07,2.25,1.45,2025-03-28,03:30:00,Terra,MODIS,47,6.1NRT,293.6,20.9,D,2025-03-28 03:30:00,2025-03-28 10:30:00+07:00,2025,3,28,10,30,3159,99.5297,14.0234,803,Clouds,broken clouds,04n,stations,303.06,305.43,1009,58,303.06,303.06,1009,1001,10000,2.39,197,4.04,76,,,2025-04-29 21:12:04+07:00,2025-04-29,21:12:04,,,TH,1745881251,1745926646,25200,1157835,Ban Don Rak,200
20,THA,18.1368,98.46871,315.54,2.0,1.38,2025-03-28,03:30:00,Terra,MODIS,34,6.1NRT,299.47,20.71,D,2025-03-28 03:30:00,2025-03-28 10:30:00+07:00,2025,3,28,10,30,1055,99.0087,18.5745,803,Clouds,broken clouds,04n,stations,296.8,296.32,1004,42,296.8,296.8,1004,965,10000,1.28,228,1.69,79,,,2025-03-28 01:06:56+07:00,2025-03-28,01:06:56,2.0,2041617.0,TH,1743117690,1743161787,25200,1152468,Lamphun,200
21,THA,14.86778,98.26772,323.28,2.24,1.45,2025-03-28,03:30:00,Terra,MODIS,77,6.1NRT,296.06,57.72,D,2025-03-28 03:30:00,2025-03-28 10:30:00+07:00,2025,3,28,10,30,3159,99.5297,14.0234,803,Clouds,broken clouds,04n,stations,303.06,305.43,1009,58,303.06,303.06,1009,1001,10000,2.39,197,4.04,76,,,2025-04-29 21:12:04+07:00,2025-04-29,21:12:04,,,TH,1745881251,1745926646,25200,1157835,Ban Don Rak,200
22,THA,15.43801,102.01876,318.82,4.28,1.91,2025-03-28,03:30:00,Terra,MODIS,67,6.1NRT,290.94,61.97,D,2025-03-28 03:30:00,2025-03-28 10:30:00+07:00,2025,3,28,10,30,1014,102.0315,15.8068,804,Clouds,overcast clouds,04n,stations,302.76,302.62,1003,42,302.76,302.76,1003,976,10000,3.2,252,6.91,95,,,2025-03-28 01:06:50+07:00,2025-03-28,01:06:50,2.0,2073065.0,TH,1743117005,1743161021,25200,1611407,Chaiyaphum,200
23,THA,16.23974,102.075,314.26,4.17,1.89,2025-03-28,03:30:00,Terra,MODIS,36,6.1NRT,293.78,43.61,D,2025-03-28 03:30:00,2025-03-28 10:30:00+07:00,2025,3,28,10,30,704,102.0315,15.8068,804,Clouds,overcast clouds,04n,stations,302.76,302.62,1003,42,302.76,302.76,1003,976,10000,3.2,252,6.91,95,,,2025-03-28 01:06:50+07:00,2025-03-28,01:06:50,2.0,2073065.0,TH,1743117005,1743161021,25200,1611407,Chaiyaphum,200
24,THA,14.86765,98.27499,325.69,2.24,1.45,2025-03-28,03:30:00,Terra,MODIS,80,6.1NRT,295.39,62.04,D,2025-03-28 03:30:00,2025-03-28 10:30:00+07:00,2025,3,28,10,30,3159,99.5297,14.0234,803,Clouds,broken clouds,04n,stations,303.06,305.43,1009,58,303.06,303.06,1009,1001,10000,2.39,197,4.04,76,,,2025-04-29 21:12:04+07:00,2025-04-29,21:12:04,,,TH,1745881251,1745926646,25200,1157835,Ban Don Rak,200
25,THA,17.40157,98.15566,314.91,1.96,1.37,2025-03-28,03:30:00,Terra,MODIS,58,6.1NRT,298.25,21.35,D,2025-03-28 03:30:00,2025-03-28 10:30:00+07:00,2025,3,28,10,30,16,99.1258,16.8836,802,Clouds,scattered clouds,03n,stations,297.8,297.29,1004,37,297.8,297.8,1004,975,10000,3.39,273,6.55,37,,,2025-03-28 01:06:51+07:00,2025-03-28,01:06:51,,,TH,1743117687,1743161734,25200,1150490,Tak,200
26,THA,17.40787,98.15089,314.72,1.96,1.37,2025-03-28,03:30:00,Terra,MODIS,53,6.1NRT,297.84,20.69,D,2025-03-28 03:30:00,2025-03-28 10:30:00+07:00,2025,3,28,10,30,16,99.1258,16.8836,802,Clouds,scattered clouds,03n,stations,297.8,297.29,1004,37,297.8,297.8,1004,975,10000,3.39,273,6.55,37,,,2025-03-28 01:06:51+07:00,2025-03-28,01:06:51,,,TH,1743117687,1743161734,25200,1150490,Tak,200
27,THA,17.73436,99.4019,312.34,2.41,1.5,2025-03-28,03:30:00,Terra,MODIS,18,6.1NRT,300.34,18.72,D,2025-03-28 03:30:00,2025-03-28 10:30:00+07:00,2025,3,28,10,30,669,99.5128,18.2855,804,Clouds,overcast clouds,04n,stations,297.01,296.63,1003,45,297.01,297.01,1003,969,10000,0.57,264,0.66,90,,,2025-03-28 01:06:55+07:00,2025-03-28,01:06:55,2.0,2019564.0,TH,1743117573,1743161662,25200,1156396,Ban Mai,200
28,THA,17.73612,99.80909,311.94,2.58,1.54,2025-03-28,03:30:00,Terra,MODIS,41,6.1NRT,298.46,17.14,D,2025-03-28 03:30:00,2025-03-28 10:30:00+07:00,2025,3,28,10,30,1078,100.1003,17.6238,804,Clouds,overcast clouds,04n,stations,300.43,302.68,1011,72,300.43,300.43,1011,992,10000,3.18,330,4.47,86,,,2025-04-06 20:43:59+07:00,2025-04-06,20:43:59,,,TH,1743894610,1743939214,25200,1605215,Uttaradit,200
29,THA,17.89943,98.83901,313.87,2.16,1.43,2025-03-28,03:30:00,Terra,MODIS,53,6.1NRT,299.89,18.02,D,2025-03-28 03:30:00,2025-03-28 10:30:00+07:00,2025,3,28,10,30,1055,99.0087,18.5745,803,Clouds,broken clouds,04n,stations,296.8,296.32,1004,42,296.8,296.8,1004,965,10000,1.28,228,1.69,79,,,2025-03-28 01:06:56+07:00,2025-03-28,01:06:56,2.0,2041617.0,TH,1743117690,1743161787,25200,1152468,Lamphun,200
30,THA,9.98228,99.06359,311.63,1.02,1.01,2025-03-28,07:48:00,Aqua,MODIS,33,6.1NRT,287.17,4.51,D,2025-03-28 07:48:00,2025-03-28 14:48:00+07:00,2025,3,28,14,48,48,98.6085,9.9529,802,Clouds,scattered clouds,03n,stations,299.17,299.17,1010,74,299.17,299.17,1010,995,10000,1.42,309,1.89,36,,,2025-03-28 23:17:29+07:00,2025-03-28,23:17:29,,,TH,1743117907,1743161761,25200,1150965,Ranong,200
31,THA,11.78194,99.62669,323.43,1.0,1.0,2025-03-28,07:48:00,Aqua,MODIS,75,6.1NRT,300.25,12.49,D,2025-03-28 07:48:00,2025-03-28 14:48:00+07:00,2025,3,28,14,48,570,99.7972,11.8123,802,Clouds,scattered clouds,03n,stations,298.96,299.53,1008,74,298.96,298.96,1008,1002,10000,4.23,266,5.56,28,,,2025-03-28 23:17:26+07:00,2025-03-28,23:17:26,,,TH,1743117597,1743161501,25200,1151074,Prachuap Khiri Khan,200
32,THA,15.88874,101.26429,331.45,1.2,1.09,2025-03-28,07:50:00,Aqua,MODIS,70,6.1NRT,309.85,17.79,D,2025-03-28 07:50:00,2025-03-28 14:50:00+07:00,2025,3,28,14,50,348,101.1606,16.4198,802,Clouds,scattered clouds,03n,stations,303.18,302.87,1006,40,303.18,303.18,1006,968,10000,0.75,138,1.41,39,,,2025-03-28 23:17:28+07:00,2025-03-28,23:17:28,,,TH,1743117205,1743161239,25200,1607737,Phetchabun,200
33,THA,15.90471,99.32052,325.86,1.01,1.01,2025-03-28,07:50:00,Aqua,MODIS,38,6.1NRT,309.34,10.57,D,2025-03-28 07:50:00,2025-03-28 14:50:00+07:00,2025,3,28,14,50,3696,99.5204,16.4802,803,Clouds,broken clouds,04n,stations,304.08,307.13,1007,57,304.08,304.08,1007,996,10000,3.01,231,5.37,76,,,2025-05-03 20:30:00+07:00,2025-05-03,20:30:00,,,TH,1746226567,1746272482,25200,1153090,Kamphaeng Phet,200
34,THA,15.9121,100.64214,330.14,1.12,1.05,2025-03-28,07:50:00,Aqua,MODIS,71,6.1NRT,313.01,9.23,D,2025-03-28 07:50:00,2025-03-28 14:50:00+07:00,2025,3,28,14,50,1640,100.1372,15.704,800,Clear,clear sky,01n,stations,307.05,314.05,1005,100,306.46,307.05,1005,1000,10000,4.22,199,8.24,4,,,2025-03-28 23:17:26+07:00,2025-03-28,23:17:26,2.0,2092498.0,TH,1743117461,1743161474,25200,1608527,Nakhon Sawan,200
35,THA,15.91695,99.55206,337.29,1.03,1.01,2025-03-28,07:50:00,Aqua,MODIS,84,6.1NRT,313.51,23.1,D,2025-03-28 07:50:00,2025-03-28 14:50:00+07:00,2025,3,28,14,50,3696,99.5204,16.4802,803,Clouds,broken clouds,04n,stations,304.08,307.13,1007,57,304.08,304.08,1007,996,10000,3.01,231,5.37,76,,,2025-05-03 20:30:00+07:00,2025-05-03,20:30:00,,,TH,1746226567,1746272482,25200,1153090,Kamphaeng Phet,200
36,THA,15.92953,99.24157,333.7,1.01,1.01,2025-03-28,07:50:00,Aqua,MODIS,82,6.1NRT,310.47,22.03,D,2025-03-28 07:50:00,2025-03-28 14:50:00+07:00,2025,3,28,14,50,3696,99.5204,16.4802,803,Clouds,broken clouds,04n,stations,304.08,307.13,1007,57,304.08,304.08,1007,996,10000,3.01,231,5.37,76,,,2025-05-03 20:30:00+07:00,2025-05-03,20:30:00,,,TH,1746226567,1746272482,25200,1153090,Kamphaeng Phet,200
37,THA,15.95071,99.20079,338.09,1.01,1.0,2025-03-28,07:50:00,Aqua,MODIS,86,6.1NRT,310.6,28.42,D,2025-03-28 07:50:00,2025-03-28 14:50:00+07:00,2025,3,28,14,50,3696,99.5204,16.4802,803,Clouds,broken clouds,04n,stations,304.08,307.13,1007,57,304.08,304.08,1007,996,10000,3.01,231,5.37,76,,,2025-05-03 20:30:00+07:00,2025-05-03,20:30:00,,,TH,1746226567,1746272482,25200,1153090,Kamphaeng Phet,200
38,THA,15.93212,99.25974,324.42,1.01,1.01,2025-03-28,07:50:00,Aqua,MODIS,21,6.1NRT,307.87,9.93,D,2025-03-28 07:50:00,2025-03-28 14:50:00+07:00,2025,3,28,14,50,3696,99.5204,16.4802,803,Clouds,broken clouds,04n,stations,304.08,307.13,1007,57,304.08,304.08,1007,996,10000,3.01,231,5.37,76,,,2025-05-03 20:30:00+07:00,2025-05-03,20:30:00,,,TH,1746226567,1746272482,25200,1153090,Kamphaeng Phet,200
39,THA,15.94356,99.27679,325.3,1.01,1.01,2025-03-28,07:50:00,Aqua,MODIS,42,6.1NRT,308.86,11.1,D,2025-03-28 07:50:00,2025-03-28 14:50:00+07:00,2025,3,28,14,50,3696,99.5204,16.4802,803,Clouds,broken clouds,04n,stations,304.08,307.13,1007,57,304.08,304.08,1007,996,10000,3.01,231,5.37,76,,,2025-05-03 20:30:00+07:00,2025-05-03,20:30:00,,,TH,1746226567,1746272482,25200,1153090,Kamphaeng Phet,200
40,THA,15.86157,99.87276,340.38,1.04,1.02,2025-03-28,07:50:00,Aqua,MODIS,87,6.1NRT,315.17,24.89,D,2025-03-28 07:50:00,2025-03-28 14:50:00+07:00,2025,3,28,14,50,1640,100.1372,15.704,800,Clear,clear sky,01n,stations,307.05,314.05,1005,100,306.46,307.05,1005,1000,10000,4.22,199,8.24,4,,,2025-03-28 23:17:26+07:00,2025-03-28,23:17:26,2.0,2092498.0,TH,1743117461,1743161474,25200,1608527,Nakhon Sawan,200
41,THA,15.95371,99.28472,325.07,1.01,1.01,2025-03-28,07:50:00,Aqua,MODIS,42,6.1NRT,308.91,10.37,D,2025-03-28 07:50:00,2025-03-28 14:50:00+07:00,2025,3,28,14,50,3696,99.5204,16.4802,803,Clouds,broken clouds,04n,stations,304.08,307.13,1007,57,304.08,304.08,1007,996,10000,3.01,231,5.37,76,,,2025-05-03 20:30:00+07:00,2025-05-03,20:30:00,,,TH,1746226567,1746272482,25200,1153090,Kamphaeng Phet,200
42,THA,15.95747,102.15682,329.05,1.35,1.15,2025-03-28,07:50:00,Aqua,MODIS,63,6.1NRT,303.17,23.81,D,2025-03-28 07:50:00,2025-03-28 14:50:00+07:00,2025,3,28,14,50,704,102.0315,15.8068,803,Clouds,broken clouds,04n,stations,303.89,304.32,1006,44,303.89,303.89,1006,979,10000,0.77,257,0.34,56,,,2025-03-28 23:17:24+07:00,2025-03-28,23:17:24,,,TH,1743117005,1743161021,25200,1611407,Chaiyaphum,200
43,THA,15.93083,99.25065,328.52,1.01,1.01,2025-03-28,07:50:00,Aqua,MODIS,73,6.1NRT,308.62,15.09,D,2025-03-28 07:50:00,2025-03-28 14:50:00+07:00,2025,3,28,14,50,3696,99.5204,16.4802,803,Clouds,broken clouds,04n,stations,304.08,307.13,1007,57,304.08,304.08,1007,996,10000,3.01,231,5.37,76,,,2025-05-03 20:30:00+07:00,2025-05-03,20:30:00,,,TH,1746226567,1746272482,25200,1153090,Kamphaeng Phet,200
44,THA,15.86109,99.28693,327.41,1.01,1.01,2025-03-28,07:50:00,Aqua,MODIS,67,6.1NRT,308.75,12.75,D,2025-03-28 07:50:00,2025-03-28 14:50:00+07:00,2025,3,28,14,50,3696,99.5204,16.4802,803,Clouds,broken clouds,04n,stations,304.08,307.13,1007,57,304.08,304.08,1007,996,10000,3.01,231,5.37,76,,,2025-05-03 20:30:00+07:00,2025-05-03,20:30:00,,,TH,1746226567,1746272482,25200,1153090,Kamphaeng Phet,200
45,THA,15.6551,99.78172,341.04,1.04,1.02,2025-03-28,07:50:00,Aqua,MODIS,87,6.1NRT,316.91,25.39,D,2025-03-28 07:50:00,2025-03-28 14:50:00+07:00,2025,3,28,14,50,1640,100.1372,15.704,800,Clear,clear sky,01n,stations,307.05,314.05,1005,100,306.46,307.05,1005,1000,10000,4.22,199,8.24,4,,,2025-03-28 23:17:26+07:00,2025-03-28,23:17:26,2.0,2092498.0,TH,1743117461,1743161474,25200,1608527,Nakhon Sawan,200
46,THA,15.85977,99.27774,331.0,1.01,1.01,2025-03-28,07:50:00,Aqua,MODIS,78,6.1NRT,309.15,17.84,D,2025-03-28 07:50:00,2025-03-28 14:50:00+07:00,2025,3,28,14,50,3696,99.5204,16.4802,803,Clouds,broken clouds,04n,stations,304.08,307.13,1007,57,304.08,304.08,1007,996,10000,3.01,231,5.37,76,,,2025-05-03 20:30:00+07:00,2025-05-03,20:30:00,,,TH,1746226567,1746272482,25200,1153090,Kamphaeng Phet,200
47,THA,15.83462,99.29092,331.55,1.01,1.01,2025-03-28,07:50:00,Aqua,MODIS,79,6.1NRT,308.33,17.47,D,2025-03-28 07:50:00,2025-03-28 14:50:00+07:00,2025,3,28,14,50,3696,99.5204,16.4802,803,Clouds,broken clouds,04n,stations,304.08,307.13,1007,57,304.08,304.08,1007,996,10000,3.01,231,5.37,76,,,2025-05-03 20:30:00+07:00,2025-05-03,20:30:00,,,TH,1746226567,1746272482,25200,1153090,Kamphaeng Phet,200
48,THA,15.83331,99.28172,325.22,1.01,1.01,2025-03-28,07:50:00,Aqua,MODIS,40,6.1NRT,306.85,10.23,D,2025-03-28 07:50:00,2025-03-28 14:50:00+07:00,2025,3,28,14,50,3696,99.5204,16.4802,803,Clouds,broken clouds,04n,stations,304.08,307.13,1007,57,304.08,304.08,1007,996,10000,3.01,231,5.37,76,,,2025-05-03 20:30:00+07:00,2025-05-03,20:30:00,,,TH,1746226567,1746272482,25200,1153090,Kamphaeng Phet,200
49,THA,15.83199,99.27245,330.75,1.01,1.01,2025-03-28,07:50:00,Aqua,MODIS,77,6.1NRT,305.82,18.72,D,2025-03-28 07:50:00,2025-03-28 14:50:00+07:00,2025,3,28,14,50,3696,99.5204,16.4802,803,Clouds,broken clouds,04n,stations,304.08,307.13,1007,57,304.08,304.08,1007,996,10000,3.01,231,5.37,76,,,2025-05-03 20:30:00+07:00,2025-05-03,20:30:00,,,TH,1746226567,1746272482,25200,1153090,Kamphaeng Phet,200
50,THA,15.82448,99.28296,348.87,1.01,1.01,2025-03-28,07:50:00,Aqua,MODIS,93,6.1NRT,307.48,48.61,D,2025-03-28 07:50:00,2025-03-28 14:50:00+07:00,2025,3,28,14,50,3696,99.5204,16.4802,803,Clouds,broken clouds,04n,stations,304.08,307.13,1007,57,304.08,304.08,1007,996,10000,3.01,231,5.37,76,,,2025-05-03 20:30:00+07:00,2025-05-03,20:30:00,,,TH,1746226567,1746272482,25200,1153090,Kamphaeng Phet,200
51,THA,15.82317,99.27377,331.2,1.01,1.01,2025-03-28,07:50:00,Aqua,MODIS,77,6.1NRT,305.56,19.56,D,2025-03-28 07:50:00,2025-03-28 14:50:00+07:00,2025,3,28,14,50,3696,99.5204,16.4802,803,Clouds,broken clouds,04n,stations,304.08,307.13,1007,57,304.08,304.08,1007,996,10000,3.01,231,5.37,76,,,2025-05-03 20:30:00+07:00,2025-05-03,20:30:00,,,TH,1746226567,1746272482,25200,1153090,Kamphaeng Phet,200
52,THA,15.79108,104.41006,333.09,1.96,1.37,2025-03-28,07:50:00,Aqua,MODIS,79,6.1NRT,301.08,49.06,D,2025-03-28 07:50:00,2025-03-28 14:50:00+07:00,2025,3,28,14,50,71,104.6258,15.8657,804,Clouds,overcast clouds,04n,stations,304.01,304.81,1006,46,304.01,304.01,1006,989,10000,2.29,164,3.17,100,,,2025-03-28 23:17:31+07:00,2025-03-28,23:17:31,,,TH,1743116382,1743160399,25200,1621060,Amnat Charoen,200
53,THA,15.76127,98.59597,316.53,1.0,1.0,2025-03-28,07:50:00,Aqua,MODIS,18,6.1NRT,302.45,7.15,D,2025-03-28 07:50:00,2025-03-28 14:50:00+07:00,2025,3,28,14,50,3696,99.5204,16.4802,803,Clouds,broken clouds,04n,stations,304.08,307.13,1007,57,304.08,304.08,1007,996,10000,3.01,231,5.37,76,,,2025-05-03 20:30:00+07:00,2025-05-03,20:30:00,,,TH,1746226567,1746272482,25200,1153090,Kamphaeng Phet,200
